Radius_[mm],Normalized_Integrated_Intensity,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105
1.26993,186.0089,183.0390,180.2039,177.3209,174.2589,171.1472,168.2660,165.5869,162.8298,159.9681,157.1738,153.6348,150.2713,146.5567,143.0071,138.7801,134.0319,129.1968,124.9858,120.8050,117.0177,113.5461,110.2163,107.5443,105.4681,103.6915,102.4894,101.4699,100.7624,100.2748,100.3351,100.5532,100.9539,101.4309,102.0124,102.5461,102.9149,103.213,103.374,103.473,103.539,103.644,103.713,103.691,103.672,103.715,103.684,103.605,103.642,103.566,103.5053,103.6418,103.6773,103.6684,103.9220,103.9787,104.0301,104.1649,104.2996,104.4397,104.5071,104.6365,104.8777,104.9220,105.2801,105.5833,105.7323,105.8014,106.1613,106.5142,106.7801,107.0532,107.4167,107.6206,107.8262,108.2004,108.3174,108.7642,109.0071,109.1950,109.4752,109.7943,110.1489,110.3652,110.7819,110.9628,111.3457,111.5833,111.9167,112.1879,112.4894,112.7748,113.0355,113.4752,113.6720,113.9450,114.1223,114.3103,114.6099,114.8972,115.2394,115.4167,115.6543,116.0248,116.2199
1.28504,186.1299,183.0601,180.3236,177.3450,174.3992,171.3081,168.3992,165.6318,163.0252,160.1550,157.3508,153.9690,150.4302,146.6919,143.1415,138.9438,134.1686,129.4419,125.1841,120.9167,117.1667,113.6124,110.4360,107.7461,105.7093,103.7558,102.5581,101.5678,100.8469,100.4050,100.4903,100.5891,101.0930,101.5504,102.1589,102.5271,102.9593,103.138,103.355,103.609,103.609,103.775,103.729,103.750,103.795,103.690,103.641,103.622,103.610,103.599,103.5853,103.6822,103.7868,103.5620,103.9089,104.0136,104.1143,104.0969,104.2578,104.3353,104.4961,104.6667,104.9283,104.9671,105.2965,105.5736,105.7519,105.9496,106.2422,106.5465,106.8217,107.0911,107.4109,107.5659,107.7868,108.1550,108.4438,108.7713,109.0388,109.2132,109.4767,109.8779,110.1764,110.3353,110.7597,111.0853,111.3566,111.6357,111.9535,112.3217,112.4903,112.8372,113.0833,113.4690,113.6764,113.8760,114.1085,114.3605,114.7093,114.9671,115.2151,115.4612,115.6453,116.0000,116.2461
1.30016,185.8067,182.8830,179.9645,177.1684,174.1950,171.0603,168.2074,165.3954,162.5621,159.8670,157.0993,153.7269,150.2784,146.5213,143.0018,138.7926,134.0000,129.3723,125.0337,120.8883,117.0762,113.5266,110.3883,107.6082,105.4486,103.5691,102.4291,101.4309,100.6702,100.3670,100.2642,100.5408,100.9379,101.4486,101.8511,102.4929,102.8475,103.099,103.312,103.468,103.480,103.668,103.621,103.700,103.651,103.601,103.596,103.589,103.521,103.495,103.4309,103.5762,103.5993,103.5621,103.8209,103.9805,103.9167,104.0337,104.1684,104.2571,104.4309,104.6152,104.7394,104.8812,105.2039,105.4557,105.6525,105.7801,106.0745,106.4255,106.7145,106.9184,107.2465,107.5408,107.6897,108.1206,108.2234,108.6933,108.8014,109.1152,109.4468,109.7074,110.0514,110.2004,110.5869,110.9060,111.2642,111.4379,111.8191,112.1135,112.3954,112.6560,112.9131,113.3528,113.5709,113.8652,113.9645,114.3741,114.6472,114.9273,115.2323,115.3989,115.5585,115.8528,116.1489
1.31528,185.8033,182.9007,179.8971,177.1710,174.1912,171.1342,168.2316,165.3750,162.6875,159.8033,157.1746,153.8180,150.0827,146.4412,142.7960,138.6268,134.0110,129.1765,124.7721,120.6949,116.8915,113.3860,110.0919,107.5496,105.3346,103.4963,102.1434,101.2923,100.5864,100.1434,100.1507,100.2132,100.6066,101.1783,101.6838,102.2574,102.6765,102.923,103.110,103.270,103.274,103.450,103.540,103.607,103.454,103.469,103.425,103.357,103.381,103.471,103.3199,103.4669,103.6121,103.4724,103.6949,103.7665,103.8658,103.9320,104.0809,104.2390,104.3033,104.4412,104.6710,104.7757,105.0938,105.4228,105.5680,105.7390,105.9926,106.3143,106.5919,106.8915,107.3162,107.5257,107.6397,108.1140,108.2151,108.5901,108.8015,109.1066,109.4007,109.7371,110.0735,110.2316,110.5423,110.8254,111.1893,111.4522,111.8254,112.1489,112.4963,112.7574,112.9743,113.4228,113.6287,113.8474,114.0129,114.3401,114.7040,114.9449,115.1838,115.3511,115.5441,115.9963,116.1324
1.33040,185.9492,183.0677,180.0526,177.2726,174.3102,171.2613,168.2932,165.6109,162.9568,159.9887,157.0959,153.8684,150.4098,146.5376,142.9492,138.7312,134.1767,129.4004,124.9211,120.7688,116.9211,113.4680,110.2951,107.6635,105.3252,103.5338,102.2782,101.3722,100.6241,100.1466,100.1523,100.3064,100.7199,101.1748,101.7274,102.3120,102.6898,102.962,103.100,103.346,103.303,103.415,103.506,103.479,103.502,103.541,103.417,103.389,103.410,103.391,103.3195,103.4605,103.5301,103.4774,103.7820,103.7143,103.8759,103.9211,104.0226,104.2368,104.1579,104.4718,104.6109,104.7538,105.1071,105.3891,105.4925,105.7256,106.0432,106.3440,106.5094,106.7613,107.0733,107.3835,107.6447,108.0695,108.2199,108.5771,108.8064,109.0038,109.3872,109.6654,109.9568,110.0733,110.5188,110.6955,111.1353,111.3778,111.6654,112.0789,112.3346,112.5658,112.8271,113.2199,113.4605,113.8684,114.0602,114.4211,114.5846,114.8421,115.1466,115.3120,115.5564,115.8647,116.0470
1.34552,185.9694,183.1633,180.1820,177.5527,174.5085,171.5051,168.5714,165.7840,163.0340,160.3078,157.4779,154.1514,150.6990,147.0017,143.3640,139.2092,134.4660,129.5306,125.1803,120.9949,117.0544,113.6122,110.3775,107.6769,105.5017,103.7075,102.4524,101.5187,100.7687,100.2194,100.3112,100.3929,100.8810,101.2687,101.9167,102.4048,102.7415,103.009,103.221,103.379,103.396,103.548,103.590,103.636,103.592,103.580,103.503,103.495,103.481,103.474,103.3265,103.4711,103.6292,103.4643,103.7194,103.8367,103.7857,103.9150,104.0357,104.2330,104.3435,104.4762,104.7075,104.6718,105.0289,105.4405,105.5255,105.7211,106.0221,106.2262,106.5850,106.8299,107.1361,107.3571,107.5969,107.9320,108.1122,108.5816,108.7653,108.9150,109.2721,109.5612,109.8912,110.0306,110.4626,110.7653,111.0442,111.3452,111.6650,111.9745,112.2619,112.5289,112.7772,113.1752,113.3708,113.6565,113.8078,114.1650,114.4201,114.6310,115.0034,115.1769,115.3554,115.8214,115.9252
1.36063,185.9137,183.0528,180.1250,177.2870,174.3856,171.2465,168.3556,165.4507,162.7166,160.0194,157.2183,153.8363,150.3099,146.4842,142.9313,138.8081,134.0916,129.2958,124.7834,120.5704,116.7694,113.3099,110.0511,107.4806,105.3363,103.4313,102.3468,101.3011,100.5158,100.1215,100.0968,100.3292,100.6690,101.0211,101.7359,102.1725,102.5968,102.870,103.093,103.312,103.292,103.451,103.405,103.430,103.375,103.394,103.359,103.415,103.264,103.338,103.1919,103.3398,103.4824,103.3380,103.6232,103.6056,103.7095,103.8204,103.9489,104.1162,104.1743,104.3785,104.4965,104.5792,104.8820,105.2201,105.3046,105.5599,105.8997,106.2025,106.3856,106.6584,107.0317,107.2782,107.5511,107.8856,108.0053,108.4736,108.5951,108.9384,109.1743,109.4489,109.7711,109.9683,110.4049,110.7500,111.0018,111.2553,111.6180,111.8944,112.2342,112.4842,112.7887,113.1215,113.3345,113.5493,113.7729,114.0000,114.3556,114.5334,114.8239,115.0123,115.3327,115.5563,115.8926
1.37575,185.6628,182.6829,179.8876,177.0503,174.0990,170.9748,168.0772,165.2953,162.5554,159.6124,156.8087,153.4346,149.8708,145.9631,142.6225,138.3607,133.6426,128.9681,124.5285,120.2567,116.4228,113.0654,109.8473,107.1258,105.0000,103.1611,102.0185,101.0654,100.3322,99.8993,99.8809,100.0235,100.4664,101.0017,101.4815,102.0134,102.4849,102.674,102.973,103.131,103.148,103.205,103.302,103.386,103.210,103.312,103.223,103.309,103.304,103.221,103.1963,103.3540,103.3272,103.2416,103.5889,103.5772,103.6628,103.7064,103.8591,104.0453,104.1057,104.3188,104.4966,104.5352,104.8742,105.1795,105.3557,105.5302,105.8054,106.1174,106.3691,106.6191,107.0201,107.1443,107.4564,107.8305,107.9614,108.4245,108.5419,108.7970,109.2013,109.4480,109.8456,109.9329,110.3607,110.5621,110.9161,111.1560,111.5218,111.7550,112.0604,112.4027,112.5604,113.0470,113.2685,113.5218,113.6930,113.9547,114.1745,114.4799,114.7668,115.0302,115.3070,115.5436,115.7517
1.39087,185.9388,182.9586,180.1043,177.1799,174.3615,171.2104,168.2608,165.4946,162.7500,160.0126,157.1277,153.6871,150.1007,146.3112,142.7914,138.7590,133.9568,129.1241,124.6817,120.4604,116.7050,113.2752,110.0378,107.3993,105.2572,103.4802,102.2392,101.3148,100.5378,100.1691,100.0719,100.1942,100.6331,101.0863,101.6043,102.1421,102.6061,102.811,103.128,103.327,103.322,103.410,103.444,103.489,103.410,103.464,103.401,103.405,103.426,103.306,103.3255,103.4227,103.4281,103.3795,103.6529,103.6655,103.8148,103.7680,103.9604,104.1187,104.1781,104.4604,104.6403,104.6241,104.9856,105.3093,105.4352,105.4946,105.9263,106.1583,106.3687,106.6978,106.9856,107.3004,107.5000,107.8309,107.9478,108.3327,108.6583,108.9245,109.1655,109.4424,109.8417,109.9748,110.3399,110.6529,111.0054,111.2122,111.5126,111.8597,112.1313,112.4029,112.7014,112.9586,113.2932,113.6421,113.7770,114.1115,114.3453,114.5450,114.8471,115.0971,115.3525,115.6079,115.8579
1.40599,185.9017,183.0983,180.0569,177.3759,174.4552,171.3638,168.4379,165.6759,163.0379,160.1759,157.4379,153.9293,150.3862,146.6207,143.1362,139.0276,134.3207,129.4810,125.1897,120.9017,117.1103,113.7086,110.4655,107.7103,105.6017,103.7638,102.5379,101.5569,100.8293,100.4207,100.2862,100.4966,100.8017,101.4017,101.8172,102.4448,102.7966,103.076,103.336,103.495,103.431,103.645,103.583,103.709,103.666,103.534,103.507,103.540,103.521,103.438,103.3586,103.5276,103.6414,103.4672,103.7793,103.7828,103.9276,103.9793,104.0569,104.2121,104.2724,104.5793,104.5983,104.7517,104.9828,105.2569,105.4672,105.6379,105.9534,106.3310,106.5828,106.7621,107.0707,107.3155,107.5172,107.9552,108.0638,108.5362,108.6672,108.9621,109.2655,109.4724,109.8707,109.9672,110.4172,110.7207,111.0345,111.3172,111.6414,111.9431,112.1535,112.4966,112.7914,113.1931,113.3793,113.5621,113.7362,114.0638,114.3672,114.6655,115.0241,115.1776,115.3345,115.6879,115.9035
1.42111,185.9022,183.0208,180.0769,177.4631,174.5545,171.4503,168.5737,165.7308,163.0833,160.1955,157.3830,153.9647,150.3830,146.6538,143.0625,138.9295,134.1266,129.4038,124.9455,120.7933,116.9808,113.4744,110.2276,107.5160,105.3413,103.4888,102.2804,101.4054,100.5801,100.0529,100.0657,100.2244,100.5962,101.0962,101.5304,102.2147,102.5545,102.867,103.120,103.228,103.248,103.468,103.503,103.514,103.407,103.391,103.340,103.378,103.314,103.367,103.2532,103.3926,103.3942,103.2772,103.6410,103.7051,103.6891,103.7821,103.9872,104.0705,104.1875,104.3558,104.5272,104.5449,104.9647,105.2564,105.4311,105.5208,105.8686,106.1811,106.3990,106.7452,107.0689,107.1827,107.4728,107.8990,108.0176,108.3558,108.6138,108.8686,109.1955,109.4904,109.7981,109.9808,110.3622,110.6843,110.9744,111.2580,111.4856,111.7885,112.1282,112.4375,112.6971,113.1763,113.3686,113.6923,113.9151,114.1715,114.4423,114.7644,114.9968,115.1795,115.4263,115.7997,115.9824
1.43622,186.0017,182.9879,180.0500,177.2897,174.4103,171.3328,168.4293,165.5845,162.7707,159.9534,157.1862,153.6983,150.1965,146.4362,142.9241,138.7793,134.1069,129.1707,124.6828,120.5190,116.6897,113.2103,110.0017,107.2724,105.1017,103.2569,101.9431,101.0017,100.2914,99.9052,99.7672,99.8862,100.3552,100.7845,101.3328,101.8776,102.2569,102.614,102.850,102.995,103.014,103.150,103.147,103.224,103.152,103.221,103.193,103.174,103.174,103.098,102.9948,103.1759,103.1535,103.1362,103.4017,103.5017,103.6103,103.6207,103.7414,103.9224,103.9862,104.2328,104.4000,104.4897,104.7845,105.0017,105.2224,105.4517,105.7276,106.0448,106.2828,106.5931,106.8879,107.0155,107.3448,107.7241,107.9345,108.3414,108.4603,108.7172,109.0414,109.3534,109.7362,109.8448,110.3069,110.5345,110.8190,111.1034,111.4207,111.7552,112.0948,112.2862,112.5172,112.9483,113.1483,113.5862,113.7500,114.1017,114.4259,114.6603,114.9569,115.1586,115.3035,115.6621,115.9828
1.45134,185.9777,183.0669,180.1911,177.4363,174.3965,171.3853,168.4474,165.6481,162.8917,159.9904,157.1067,153.8328,150.2118,146.3997,143.0605,138.8806,134.1306,129.2452,124.8041,120.6672,116.7803,113.2930,110.0955,107.3392,105.1162,103.2818,102.0526,101.0159,100.3264,99.8360,99.8153,99.9220,100.2803,100.8487,101.3455,101.9379,102.3790,102.567,102.825,103.065,103.073,103.156,103.121,103.180,103.134,103.111,103.137,103.212,103.073,103.089,102.9889,103.2150,103.1449,103.1322,103.3822,103.4283,103.4889,103.5748,103.6974,103.8137,103.9220,104.1847,104.3296,104.4554,104.7166,105.0398,105.1322,105.4029,105.6529,105.9809,106.2643,106.4554,106.8217,106.9889,107.2643,107.6640,107.8248,108.1752,108.3869,108.7054,108.9904,109.2420,109.6465,109.7309,110.1385,110.4029,110.7182,111.0414,111.4013,111.6561,112.0096,112.2994,112.5334,112.9634,113.1879,113.5844,113.7914,114.0621,114.4061,114.6815,114.9268,115.1115,115.3408,115.6640,115.9299
1.46646,185.9493,183.0439,180.0574,177.2635,174.2399,171.2314,168.3142,165.6115,162.8125,159.8835,157.0659,153.7263,150.1740,146.3716,142.8902,138.6436,134.0574,129.2314,124.7652,120.6453,116.7922,113.2737,110.0034,107.3834,105.1554,103.3142,102.0237,101.0659,100.3108,99.8125,99.7652,99.9307,100.3716,100.8243,101.3581,101.9155,102.3345,102.704,102.938,103.064,103.044,103.144,103.140,103.250,103.199,103.110,103.201,103.155,103.128,103.159,102.9730,103.1436,103.2145,103.1250,103.4155,103.5203,103.4595,103.5895,103.7922,103.8834,103.9527,104.1368,104.2703,104.4443,104.7196,104.9882,105.1774,105.3429,105.6334,105.9443,106.1672,106.5152,106.8362,107.0338,107.2348,107.6723,107.7669,108.2601,108.4409,108.6571,109.0000,109.2196,109.5693,109.7584,110.1182,110.4696,110.7804,111.0338,111.3801,111.6638,111.9966,112.2263,112.4696,112.8750,113.0574,113.5760,113.7365,114.1166,114.2905,114.5473,114.9983,115.0777,115.3463,115.7196,115.9054
1.48158,185.9286,183.0761,180.1273,177.2935,174.2562,171.2919,168.3152,165.5233,162.9053,159.9674,157.2609,153.8804,150.3804,146.4845,143.0016,138.8602,134.1366,129.4255,124.9752,120.8385,116.9503,113.5078,110.1786,107.5000,105.3851,103.4938,102.1475,101.2267,100.4363,99.9860,100.0062,100.1165,100.5450,100.9503,101.4969,101.9612,102.4550,102.776,103.054,103.220,103.287,103.342,103.326,103.405,103.266,103.388,103.284,103.300,103.185,103.214,103.1118,103.2748,103.3370,103.2143,103.5295,103.6491,103.5932,103.6398,103.8463,103.9348,104.0373,104.2593,104.3851,104.4767,104.8665,105.1273,105.3152,105.4348,105.7438,105.9876,106.2981,106.5109,106.8696,107.0311,107.2748,107.6988,107.8789,108.2857,108.4425,108.6382,108.9876,109.2593,109.5916,109.8509,110.2640,110.4891,110.8494,111.0047,111.4612,111.7220,112.0466,112.2609,112.4953,112.9208,113.1118,113.4891,113.6304,113.8975,114.2407,114.4581,114.7981,114.9767,115.1149,115.5062,115.8711
1.49670,185.9339,183.0177,180.0226,177.2194,174.3436,171.3661,168.3532,165.6887,162.9500,160.0258,157.3903,154.0161,150.5484,146.7774,143.2484,139.1274,134.3032,129.5435,125.0855,120.8258,117.1194,113.5677,110.3565,107.6274,105.3968,103.4323,102.3113,101.3016,100.5484,100.0468,99.9952,100.0871,100.5403,100.9726,101.4565,102.0210,102.4790,102.773,102.973,103.174,103.176,103.277,103.337,103.342,103.361,103.303,103.223,103.279,103.227,103.174,103.1161,103.2516,103.2532,103.2177,103.5000,103.5081,103.6371,103.7113,103.7597,103.9177,104.0371,104.2645,104.3387,104.5548,104.7935,105.0468,105.2145,105.4242,105.7000,106.0500,106.2742,106.5548,106.8032,107.0726,107.2532,107.7468,107.9016,108.2887,108.4887,108.6839,109.0194,109.3290,109.6742,109.8290,110.2081,110.4677,110.7742,111.0694,111.3677,111.6839,112.0484,112.2306,112.5564,112.9081,113.1903,113.4145,113.6081,113.8452,114.1435,114.4452,114.6984,114.9452,115.0419,115.4419,115.7274
1.51182,185.9108,183.0494,180.1783,177.3201,174.4427,171.3869,168.4602,165.7404,163.0908,160.3376,157.5605,154.0939,150.6991,146.8360,143.2978,139.1242,134.4538,129.6274,125.2102,121.0048,117.1338,113.7038,110.4745,107.7006,105.4650,103.6656,102.4618,101.3901,100.6385,100.1815,100.1338,100.2341,100.5955,101.0287,101.6354,102.2213,102.5287,102.911,103.162,103.280,103.268,103.439,103.478,103.475,103.439,103.385,103.422,103.395,103.416,103.279,103.2914,103.3949,103.4761,103.3487,103.6449,103.7452,103.7134,103.7946,103.9443,104.1258,104.1449,104.4490,104.4936,104.5398,104.9841,105.2229,105.4013,105.4809,105.8933,106.0876,106.3806,106.6592,106.9618,107.2022,107.4873,107.7866,107.9522,108.2596,108.5080,108.8567,109.1035,109.2834,109.7229,109.8981,110.2580,110.5159,110.8758,111.1433,111.4777,111.6895,112.1083,112.2548,112.5048,112.9745,113.2213,113.3073,113.4459,113.6911,114.0748,114.3041,114.6449,114.8360,115.0573,115.3694,115.6051
1.52693,185.7949,183.0176,180.1635,177.2660,174.2660,171.3718,168.3109,165.6506,163.0321,160.2083,157.4776,154.0625,150.4936,146.7484,143.2628,139.1474,134.4183,129.5272,125.2051,120.9471,117.1667,113.7163,110.4215,107.7532,105.5337,103.6106,102.4087,101.3606,100.5721,100.1090,100.0385,100.1747,100.5417,100.9744,101.5545,102.0705,102.4487,102.790,103.053,103.255,103.163,103.295,103.373,103.377,103.312,103.377,103.292,103.300,103.245,103.244,103.1603,103.3157,103.3205,103.1987,103.5064,103.5304,103.5817,103.6587,103.8237,103.9535,104.0833,104.2724,104.3894,104.4920,104.7484,105.0946,105.1763,105.3638,105.6731,106.0224,106.2885,106.5272,106.8381,107.0529,107.3333,107.6715,107.8349,108.2356,108.5369,108.7099,108.9391,109.2436,109.6234,109.7500,110.1843,110.4359,110.7965,111.0256,111.3878,111.6234,112.0096,112.2548,112.4583,112.8878,113.0881,113.1971,113.3686,113.6426,113.9872,114.1795,114.4760,114.7821,114.8622,115.2804,115.4567
1.54205,186.0031,183.1150,180.1978,177.3819,174.4448,171.2883,168.4601,165.6534,162.9954,160.1503,157.4601,153.9969,150.5015,146.6411,143.2377,139.2899,134.5706,129.6288,125.2546,121.0092,117.1687,113.7071,110.4586,107.6043,105.4770,103.5905,102.3727,101.2975,100.5153,100.0874,100.0307,100.0752,100.4770,100.9540,101.5046,102.0000,102.4141,102.782,103.029,103.169,103.118,103.255,103.305,103.319,103.385,103.393,103.321,103.333,103.250,103.204,103.1242,103.2347,103.3558,103.2193,103.4985,103.6028,103.5905,103.6856,103.8850,103.9770,104.0844,104.3390,104.3957,104.4908,104.8604,105.0521,105.1979,105.4463,105.7469,106.1196,106.3604,106.5429,106.8420,107.0015,107.3482,107.7255,107.8528,108.3129,108.4494,108.7132,109.1258,109.3236,109.6733,109.8344,110.3052,110.4755,110.7638,111.0859,111.4371,111.6702,112.0107,112.3205,112.6242,112.9678,113.2147,113.2960,113.4908,113.7316,114.0752,114.2684,114.5705,114.7669,115.0077,115.2715,115.5890
1.55717,185.8358,183.0799,180.0533,177.2426,174.2293,171.1198,168.1893,165.4319,162.6834,159.9467,157.1465,153.7515,150.2530,146.5192,142.9837,138.7959,134.0695,129.2796,124.8846,120.6849,116.7293,113.3447,110.0059,107.2396,105.0503,103.2367,101.9778,100.9290,100.1479,99.7204,99.6405,99.6953,100.1598,100.5695,101.0710,101.6820,102.1124,102.425,102.617,102.901,102.783,103.013,103.059,103.142,103.098,102.956,103.037,102.951,102.970,102.870,102.8920,102.9837,103.0281,102.8743,103.2263,103.3151,103.3136,103.3639,103.5340,103.6317,103.7796,103.9009,104.1080,104.2396,104.5399,104.7899,104.9497,105.1272,105.4246,105.7308,106.0118,106.2648,106.5163,106.7766,107.0251,107.4334,107.6154,107.9970,108.2515,108.4201,108.7500,109.0592,109.3698,109.5459,109.9822,110.1997,110.4985,110.8018,111.0947,111.3343,111.7263,112.0503,112.2396,112.6361,112.8506,113.1420,113.3595,113.6908,113.9822,114.1790,114.5311,114.6760,114.9423,115.2337,115.4556
1.57229,185.8673,182.8981,179.9522,177.1373,174.1049,171.0386,168.1867,165.2238,162.5633,159.7485,157.0571,153.6528,150.1065,146.2284,142.6451,138.6497,133.8009,129.1173,124.6620,120.4460,116.5664,113.0910,109.8349,107.0741,104.9290,103.0293,101.8040,100.8719,99.9969,99.6605,99.4506,99.5401,99.9583,100.4059,100.9213,101.4769,101.9506,102.253,102.614,102.736,102.735,102.877,102.944,102.873,102.931,102.870,102.869,102.944,102.824,102.846,102.7238,102.8179,102.9306,102.8858,103.0787,103.1605,103.1327,103.3102,103.4738,103.5787,103.6142,103.7701,103.9645,104.1080,104.3534,104.6775,104.8040,105.0046,105.3241,105.6420,105.9151,106.1759,106.4938,106.7160,106.8858,107.3580,107.5355,107.8997,108.0617,108.3935,108.6404,108.9336,109.2670,109.4861,109.7994,110.0849,110.4182,110.7454,111.0417,111.3102,111.6188,111.8981,112.1975,112.5694,112.8318,113.2762,113.3735,113.7207,114.0602,114.2870,114.6065,114.7809,114.9352,115.3472,115.5802
1.58741,185.6317,182.7530,179.8151,177.0533,174.0281,170.9438,168.1346,165.3018,162.5207,159.7396,156.7899,153.5311,149.9112,146.1716,142.6317,138.5399,133.7692,128.8802,124.5932,120.3358,116.5222,113.0488,109.7012,107.1006,104.8802,102.9926,101.6627,100.6805,99.9364,99.4645,99.4393,99.5666,99.9142,100.2973,100.9334,101.4734,101.8683,102.182,102.467,102.596,102.572,102.791,102.796,102.839,102.805,102.793,102.852,102.771,102.738,102.633,102.6524,102.7870,102.8580,102.7041,102.9867,103.0607,103.1568,103.1686,103.2855,103.4615,103.6287,103.7115,103.8536,103.9778,104.3373,104.6435,104.8683,105.0000,105.2263,105.5962,105.8728,106.2027,106.4734,106.6376,106.8891,107.3210,107.4408,107.8609,108.0976,108.3669,108.6538,108.9882,109.2751,109.4852,109.8654,110.1317,110.4601,110.6953,111.0636,111.3033,111.6627,111.8950,112.0962,112.5799,112.7559,113.1464,113.3047,113.6849,113.9467,114.1775,114.4038,114.6908,114.9172,115.2870,115.4852
