Radius_[mm],Normalized_Integrated_Intensity,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105
0.37795,27.243422,27.361841,28.01316,28.15132,28.72368,29.52632,30.23684,30.42763,31.58553,30.49342,31.94737,33.08553,34.25000,35.65132,37.1645,38.7632,40.3355,41.3092,42.9276,44.3816,45.7105,47.3816,48.3289,49.4671,50.3026,50.8618,50.1776,50.6776,49.5329,49.2697,48.5461,48.5000,47.1447,46.4737,45.2697,44.3026,44.2632,43.7500,43.4079,43.6908,44.2303,44.6579,45.0987,44.8553,45.1776,45.7961,46.1842,45.8816,46.7763,45.9079,45.2961,45.7566,46.0066,45.6447,46.0921,45.9605,44.9013,45.5263,45.7171,45.4276,46.1908,46.1974,46.0724,46.6316,45.9803,46.3158,45.9737,46.5066,46.2829,46.8421,46.2171,46.7105,46.8487,47.0000,47.0921,46.8026,47.4868,46.9934,47.1579,45.3750,46.2105,46.9934,46.9079,46.0132,47.2566,47.3289,45.5921,46.1776,47.1447,46.3882,46.9803,45.8224,45.9671,45.5658,45.9803,44.9671,44.8882,45.2697,44.6711,45.4408,45.7632,44.3224,45.3750,44.5921,43.9145
0.39307,27.195122,27.408537,28.07317,28.15854,28.81707,29.55488,30.15244,30.48780,31.51829,30.49390,31.89024,33.06707,34.18903,35.70732,37.1159,38.6951,40.3171,41.3171,42.8841,44.4024,45.6951,47.3476,48.3537,49.4329,50.2317,50.8598,50.2134,50.6646,49.4695,49.2195,48.5732,48.4512,47.0915,46.4329,45.2805,44.2805,44.2073,43.7195,43.3963,43.6341,44.1646,44.6890,45.1159,44.8963,45.2561,45.8354,46.1402,45.9146,46.7866,45.9024,45.3293,45.7805,46.0488,45.6098,46.1220,46.0000,44.7866,45.4634,45.6585,45.4451,46.2012,46.1768,46.0732,46.5732,45.9634,46.3659,45.9634,46.4268,46.2317,46.7805,46.2378,46.6524,46.8110,46.9695,47.0854,46.8780,47.4695,47.0244,47.1524,45.3415,46.2317,46.9634,46.8841,45.9573,47.2866,47.3171,45.5122,46.2134,47.0915,46.3720,46.8841,45.8232,46.0427,45.5427,45.9512,45.0122,44.7500,45.2561,44.6585,45.3780,45.7134,44.2988,45.3659,44.6220,43.9085
0.40819,27.183332,27.366667,28.04445,28.14444,28.84444,29.57778,30.20555,30.56667,31.49444,30.56111,31.91667,33.16111,34.21667,35.70555,37.1333,38.7111,40.3333,41.3667,42.9222,44.4778,45.7611,47.4056,48.3556,49.5222,50.3556,51.0278,50.3500,50.8278,49.6778,49.3389,48.6778,48.4889,47.1278,46.5278,45.3167,44.4056,44.2889,43.6889,43.4278,43.6611,44.2667,44.8389,45.2278,44.9833,45.3556,45.8667,46.2889,45.9611,46.9278,45.9500,45.3611,45.8222,46.1222,45.6778,46.1778,46.0278,44.9333,45.5611,45.7500,45.4889,46.1611,46.2333,46.1333,46.6611,45.9556,46.4000,45.9944,46.4444,46.1778,46.7778,46.3278,46.6722,46.8222,46.9778,46.9944,46.9278,47.4944,47.0167,47.1389,45.2944,46.1889,46.9556,46.9500,46.1111,47.1833,47.3000,45.5111,46.2333,47.1333,46.4500,46.9167,45.8111,46.0000,45.5333,45.9889,45.0444,44.8333,45.2389,44.6167,45.5111,45.8000,44.4222,45.3389,44.6111,43.9000
0.42331,27.250000,27.388298,28.02660,28.22340,28.81383,29.54787,30.25532,30.59043,31.62234,30.57979,32.00532,33.20213,34.23936,35.81383,37.2500,38.7340,40.3404,41.4521,43.0053,44.4415,45.7340,47.4149,48.5106,49.6383,50.4521,51.1011,50.3085,50.8457,49.7766,49.3830,48.7766,48.6117,47.2340,46.5479,45.3511,44.3138,44.3723,43.7074,43.4309,43.7181,44.3191,44.7766,45.1968,44.9468,45.2819,45.9149,46.2553,45.9840,47.0053,46.0479,45.3830,45.8564,46.1809,45.6436,46.2500,46.0160,44.8457,45.5479,45.6862,45.5213,46.1809,46.2447,46.1702,46.7074,45.8883,46.3245,46.0160,46.4574,46.2181,46.8457,46.2713,46.7819,46.8191,47.0160,47.0798,46.9202,47.4840,47.0319,47.2553,45.2447,46.2021,47.0691,47.0160,46.0479,47.3245,47.3085,45.5000,46.1809,47.1489,46.3723,46.8670,45.7500,46.0160,45.4894,45.9468,44.9894,44.7926,45.2287,44.6436,45.4734,45.7926,44.3723,45.3723,44.5851,43.9202
0.43843,27.198864,27.443182,28.02841,28.19886,28.88068,29.61932,30.27273,30.61364,31.67614,30.65909,31.95455,33.21591,34.37500,35.87500,37.2386,38.7330,40.3125,41.3636,42.9773,44.4943,45.8182,47.6136,48.4830,49.6477,50.4602,51.2273,50.4375,50.9545,49.8068,49.4489,48.8466,48.6477,47.3068,46.5227,45.3352,44.3466,44.3068,43.7443,43.4205,43.5852,44.3523,44.8068,45.2557,45.0455,45.2955,45.9659,46.2898,46.0000,47.0284,45.9773,45.4034,45.8920,46.2045,45.6136,46.2670,46.0795,44.8580,45.4886,45.7102,45.4830,46.2102,46.1989,46.1307,46.6534,46.0114,46.4489,46.0455,46.5057,46.3182,46.9659,46.3693,46.8182,46.9148,47.0341,47.1136,46.9716,47.5852,47.1307,47.2784,45.2784,46.1761,47.0625,47.1193,46.0511,47.3523,47.3807,45.5511,46.2841,47.2500,46.5114,46.9830,45.6818,46.0852,45.5455,45.9773,45.0227,44.8295,45.3352,44.6591,45.5057,45.7841,44.3523,45.3807,44.6420,44.0114
0.45354,27.228724,27.468084,28.08511,28.18617,28.87234,29.60106,30.34043,30.61702,31.67553,30.68085,31.97340,33.20213,34.29255,35.82447,37.1489,38.7128,40.3191,41.3723,43.0266,44.5479,45.8032,47.5585,48.5213,49.6755,50.5851,51.1117,50.5213,50.9362,49.8351,49.4734,48.8138,48.6170,47.3032,46.6489,45.3404,44.4043,44.3404,43.7128,43.4202,43.5904,44.2926,44.7819,45.2766,44.9574,45.3404,45.9521,46.3138,46.0798,47.0585,46.1064,45.5053,45.8723,46.2021,45.6011,46.2287,46.0798,44.8883,45.5213,45.7979,45.5266,46.2766,46.2606,46.2021,46.6702,45.9947,46.4255,46.1170,46.5479,46.3564,46.9468,46.3936,46.7979,46.9096,47.0851,47.1596,47.0053,47.4840,47.0532,47.2926,45.2713,46.2021,47.0851,47.1223,45.9894,47.3191,47.3777,45.5691,46.2606,47.2660,46.4681,46.9734,45.7234,46.1064,45.6117,45.9734,45.1011,44.8457,45.3457,44.6702,45.5426,45.7872,44.4096,45.3723,44.6968,43.9894
0.46866,27.240566,27.410378,28.06604,28.22170,28.82076,29.61792,30.33491,30.67924,31.69811,30.71698,31.99528,33.14622,34.21698,35.72641,37.0943,38.6981,40.2783,41.3632,42.9764,44.6321,45.7736,47.5660,48.5425,49.6557,50.4623,51.0991,50.4717,50.9434,49.8113,49.4434,48.8443,48.6509,47.3821,46.6557,45.3208,44.3726,44.2830,43.7406,43.4717,43.7170,44.3349,44.7877,45.2594,44.9623,45.3585,45.9292,46.3255,46.0802,47.0613,46.1604,45.5472,45.8915,46.1840,45.6934,46.2170,46.1085,44.9717,45.5849,45.8349,45.5377,46.2925,46.2594,46.1604,46.6934,46.0377,46.4387,46.0613,46.5189,46.3962,46.9292,46.4104,46.7783,46.9764,47.0236,47.1368,46.9906,47.5896,47.1226,47.2783,45.2783,46.2689,47.1226,47.0660,46.0094,47.3632,47.3255,45.5660,46.2123,47.2170,46.5283,46.9717,45.8396,46.0613,45.6840,45.9387,45.0708,44.9245,45.4009,44.6981,45.5094,45.7547,44.4009,45.4009,44.7264,43.9953
0.48378,27.180000,27.385000,28.12000,28.20000,28.88000,29.61000,30.26000,30.58000,31.66000,30.55500,31.95500,33.12000,34.18000,35.64500,36.9850,38.6450,40.2850,41.3400,42.9550,44.5400,45.7200,47.5650,48.4900,49.6050,50.3650,51.0250,50.4050,50.8100,49.6850,49.4300,48.7900,48.5950,47.2700,46.5450,45.3700,44.3400,44.2350,43.7500,43.5000,43.6750,44.3300,44.7850,45.2850,44.9950,45.2650,45.9950,46.3600,46.1100,47.1150,46.1150,45.4950,45.8850,46.1600,45.6450,46.2300,46.0700,44.8900,45.5750,45.7600,45.5200,46.2650,46.2900,46.1000,46.6050,45.9800,46.3850,46.0900,46.5100,46.3100,46.8750,46.3750,46.7750,46.8750,47.0150,47.1100,47.0350,47.5300,47.0550,47.2250,45.2750,46.2100,47.1150,47.0100,45.9800,47.3350,47.3500,45.5250,46.2100,47.2150,46.4850,47.0150,45.7900,46.0600,45.6450,45.9350,45.1300,44.8850,45.3600,44.7400,45.4600,45.7900,44.3800,45.4400,44.7600,44.0000
0.49890,27.250000,27.429245,28.11792,28.24528,28.83962,29.60377,30.26415,30.58962,31.65566,30.55660,31.93868,33.10849,34.19811,35.62736,36.9811,38.6038,40.2783,41.3066,42.9434,44.4811,45.7217,47.4670,48.4009,49.5896,50.4198,50.9575,50.3349,50.7783,49.6981,49.3632,48.7783,48.6085,47.3019,46.5849,45.3868,44.3726,44.2311,43.7642,43.4717,43.6604,44.2736,44.7925,45.2547,45.0189,45.3538,46.0189,46.3726,46.0566,47.0472,46.0849,45.3962,45.9292,46.1840,45.6132,46.1745,45.9764,44.8538,45.5708,45.7642,45.5000,46.2358,46.1840,46.1274,46.6651,45.9670,46.4009,46.0142,46.5189,46.2972,46.8679,46.3113,46.7642,46.9009,46.9717,47.0708,46.8962,47.4623,47.0708,47.2311,45.2689,46.1934,47.0283,47.0142,46.0094,47.3160,47.3443,45.5330,46.2642,47.2075,46.5000,47.0047,45.8443,45.9575,45.6132,45.9953,45.1038,44.8726,45.3726,44.7028,45.5000,45.7972,44.3915,45.4104,44.6981,43.9858
0.51402,27.235294,27.441177,28.15686,28.25980,28.84804,29.61275,30.28431,30.59804,31.66667,30.63235,31.96569,33.09804,34.20098,35.70588,37.0343,38.7010,40.3235,41.2892,42.9461,44.4412,45.7794,47.5049,48.4461,49.5980,50.4853,51.0882,50.3775,50.8382,49.7059,49.3431,48.7794,48.6863,47.3088,46.6078,45.2990,44.3284,44.2549,43.7304,43.4804,43.6765,44.3284,44.7941,45.2500,44.9216,45.3088,45.9706,46.3676,46.0196,47.0245,46.0833,45.4216,45.9167,46.0931,45.6863,46.2304,46.0833,44.9265,45.5392,45.7157,45.5245,46.2108,46.2157,46.1324,46.6029,45.9657,46.3922,46.0294,46.4608,46.2598,46.8873,46.3578,46.7304,46.9265,47.0686,47.1275,46.9951,47.4314,47.0539,47.2598,45.2990,46.1765,47.1520,46.8971,45.9804,47.2598,47.3676,45.5343,46.2255,47.1324,46.4020,47.0490,45.8627,46.0049,45.6029,45.9216,45.0294,44.9216,45.3824,44.7451,45.4608,45.7402,44.4755,45.4363,44.7059,43.9902
0.52914,27.223215,27.419643,28.08036,28.17411,28.83036,29.56250,30.27232,30.56697,31.65178,30.64286,32.02679,33.06250,34.17857,35.70982,37.0670,38.7321,40.3036,41.3839,42.9598,44.5089,45.7857,47.4643,48.3750,49.5893,50.5000,51.1161,50.3438,50.9062,49.7634,49.3795,48.7455,48.6473,47.2455,46.5804,45.3527,44.3438,44.2679,43.8259,43.4598,43.6786,44.2991,44.7946,45.2991,44.9375,45.3527,45.9866,46.3393,45.9955,47.0045,46.0625,45.4598,45.8929,46.1384,45.6607,46.1562,46.0580,44.9330,45.5625,45.7098,45.4688,46.1607,46.1741,46.1339,46.6250,45.9911,46.3661,45.9955,46.4777,46.2768,46.8750,46.3438,46.6875,46.8616,47.0089,47.0536,46.9062,47.4777,47.0357,47.2768,45.2366,46.0982,47.0491,46.9955,45.9732,47.3214,47.3125,45.5134,46.2098,47.0893,46.4196,47.0045,45.8348,45.9330,45.5268,45.9241,45.0893,44.9420,45.3438,44.6741,45.4464,45.7812,44.4241,45.3661,44.6920,44.0045
0.54425,27.202381,27.392857,27.96428,28.16270,28.77778,29.50397,30.25794,30.50794,31.65079,30.59524,31.92460,33.12302,34.21825,35.70238,37.0992,38.7421,40.2857,41.3929,42.9325,44.5079,45.7579,47.5675,48.4802,49.5873,50.5397,51.0714,50.4484,50.9087,49.8175,49.4683,48.8611,48.7460,47.3016,46.6071,45.4127,44.3968,44.2857,43.8254,43.4960,43.6587,44.3611,44.8095,45.2698,44.9563,45.3532,45.9921,46.3175,46.0595,47.0873,46.1032,45.3849,45.9325,46.1587,45.6270,46.2103,46.1270,44.9881,45.5833,45.6627,45.5079,46.1905,46.2222,46.1786,46.6825,45.9881,46.3810,46.0754,46.4722,46.2857,46.8968,46.3214,46.7738,46.9365,47.0476,47.1468,46.9683,47.5595,47.1349,47.2857,45.3294,46.1746,47.0794,47.0675,45.9921,47.3690,47.4048,45.5556,46.2262,47.2063,46.4365,47.0714,45.7937,46.0556,45.5635,46.0079,45.0714,44.8651,45.3056,44.6667,45.4603,45.7659,44.3175,45.3532,44.6746,43.9127
0.55937,27.136364,27.377274,28.03636,28.17273,28.72727,29.51364,30.18636,30.46818,31.57273,30.55000,31.89091,33.03637,34.20454,35.65454,37.0773,38.7045,40.2500,41.3182,42.9545,44.4818,45.7909,47.4773,48.4091,49.5545,50.4000,51.0364,50.2955,50.8818,49.8136,49.4136,48.7864,48.7409,47.3909,46.7000,45.4455,44.3818,44.2045,43.7727,43.4182,43.6818,44.3045,44.7455,45.2591,44.9727,45.3682,45.9409,46.4045,46.0364,47.0909,46.0591,45.4591,45.9364,46.2727,45.6045,46.2455,46.0591,44.9091,45.4955,45.6545,45.4727,46.2136,46.2727,46.1545,46.7182,46.1000,46.4227,46.1091,46.5000,46.3045,46.9773,46.3227,46.8000,46.9636,47.0364,47.1682,46.9682,47.5773,47.1364,47.2955,45.3000,46.1909,47.0364,47.1091,46.0182,47.3364,47.4136,45.5318,46.2136,47.2273,46.4318,46.9773,45.7773,46.0182,45.5682,45.9000,45.0636,44.8727,45.3682,44.7045,45.4409,45.8136,44.3682,45.3818,44.6909,43.8727
0.57449,27.178572,27.301588,27.93651,28.15079,28.67460,29.46428,30.15873,30.41667,31.54365,30.45635,31.80952,32.96032,34.07540,35.58333,37.0397,38.6548,40.2262,41.2024,42.8492,44.5000,45.6587,47.4048,48.3810,49.5556,50.3651,51.0079,50.3492,50.8016,49.7698,49.3532,48.7817,48.5794,47.2857,46.6230,45.3770,44.3611,44.2024,43.7579,43.4881,43.6151,44.2063,44.7063,45.2540,44.9683,45.3214,45.9643,46.3214,46.0317,47.0635,46.0238,45.4444,45.9048,46.2103,45.5913,46.1508,46.0873,44.8968,45.5198,45.6746,45.4683,46.1706,46.2778,46.1587,46.6587,46.0198,46.3770,46.0675,46.4881,46.2698,46.8730,46.3333,46.6865,46.8730,47.0159,47.1071,46.9960,47.5278,47.1310,47.2897,45.2421,46.1706,47.0040,47.0476,46.0000,47.3730,47.3571,45.5198,46.2619,47.1746,46.5040,47.0357,45.7778,46.0595,45.5754,45.9683,45.0675,44.8532,45.3889,44.6508,45.4921,45.7817,44.3056,45.3690,44.6825,43.9524
0.58961,27.179167,27.262501,27.95417,28.10833,28.72083,29.45417,30.16250,30.47083,31.49583,30.48750,31.86250,33.04583,34.15000,35.60000,37.0083,38.6333,40.2250,41.2000,42.8458,44.4750,45.7000,47.3167,48.3667,49.5083,50.3792,50.9875,50.3417,50.8083,49.6958,49.3667,48.7833,48.5958,47.3083,46.6333,45.3250,44.3333,44.1625,43.7833,43.3750,43.5667,44.1750,44.6667,45.2042,44.9417,45.3000,45.9167,46.3333,45.9792,46.9792,45.9708,45.4500,45.8750,46.2292,45.6500,46.1417,46.0542,44.9000,45.4625,45.6583,45.4708,46.1417,46.2167,46.1625,46.5875,45.9958,46.3750,46.0292,46.4958,46.2667,46.8625,46.3333,46.6375,46.8583,46.9667,47.0833,47.0500,47.5292,47.0875,47.2333,45.2583,46.1792,47.0167,46.9958,46.0000,47.3000,47.3792,45.4625,46.2208,47.1792,46.5125,46.9625,45.8083,45.9833,45.5792,45.9375,45.1208,44.8167,45.3292,44.6458,45.4375,45.7417,44.3833,45.3500,44.6833,43.9208
0.60473,27.111538,27.242308,27.97308,28.11154,28.76538,29.47692,30.20769,30.44231,31.48846,30.45385,31.86154,33.00385,34.15769,35.63077,37.0038,38.5654,40.1615,41.3000,42.8346,44.4577,45.7192,47.4000,48.3231,49.5038,50.3231,51.0192,50.3615,50.7962,49.6423,49.4192,48.7577,48.5462,47.3269,46.6115,45.3462,44.3462,44.2346,43.7269,43.4115,43.5846,44.2269,44.6808,45.2038,44.9500,45.3192,45.8538,46.2615,45.9423,47.0038,45.9846,45.4962,45.8962,46.1538,45.5769,46.1077,46.0115,44.8808,45.4462,45.6000,45.4538,46.1269,46.2423,46.1423,46.6154,45.9731,46.3923,46.0500,46.4500,46.3038,46.8846,46.2731,46.7615,46.8115,46.9923,47.0692,46.9846,47.4308,46.9962,47.2000,45.2654,46.1769,47.0500,46.9346,45.9615,47.2769,47.4077,45.4654,46.2538,47.1885,46.5385,47.0077,45.7846,45.9923,45.5808,45.9308,45.1385,44.8462,45.2692,44.6808,45.4577,45.8500,44.3731,45.3769,44.7000,43.9115
0.61984,27.150000,27.346153,27.97692,28.11923,28.78846,29.45769,30.18846,30.45769,31.50000,30.48077,31.83846,32.96539,34.16154,35.65000,36.9808,38.6308,40.2077,41.2692,42.7923,44.4731,45.7000,47.3923,48.3423,49.5115,50.3500,50.9885,50.2538,50.8115,49.5615,49.3385,48.7769,48.5231,47.2962,46.5962,45.3692,44.3615,44.2192,43.6654,43.4154,43.6000,44.2923,44.7115,45.2115,44.9769,45.2923,45.8885,46.2692,46.0000,47.0038,46.0385,45.3885,45.8423,46.1154,45.5731,46.1423,46.0154,44.9192,45.4615,45.6808,45.5346,46.2000,46.3115,46.1577,46.6423,46.0423,46.3692,46.0231,46.4846,46.3538,46.9077,46.3192,46.7423,46.8346,46.9962,47.0654,47.0038,47.4692,47.0385,47.2538,45.3000,46.1731,47.0308,46.9962,46.0115,47.3000,47.3577,45.5577,46.2692,47.2308,46.4731,46.9731,45.8038,45.9885,45.5692,45.9308,45.0423,44.8077,45.3308,44.7269,45.4500,45.7692,44.3808,45.4038,44.6577,43.9077
0.63496,27.179688,27.406250,28.02734,28.14844,28.77344,29.51953,30.12891,30.49219,31.56641,30.47656,31.83984,33.04688,34.18750,35.69531,37.0273,38.6289,40.2070,41.2031,42.8398,44.4062,45.7539,47.3750,48.3867,49.4883,50.2695,51.0000,50.2578,50.7383,49.6328,49.3750,48.7383,48.5039,47.2461,46.5938,45.4023,44.4062,44.2578,43.7109,43.4023,43.6367,44.2148,44.7031,45.2109,44.9609,45.2500,45.9141,46.3281,45.9727,47.0547,46.0391,45.4766,45.9102,46.1836,45.6719,46.0977,46.0664,44.9531,45.5938,45.6953,45.4492,46.1367,46.3047,46.1680,46.6641,46.0117,46.4062,46.1055,46.4844,46.3203,46.9336,46.2500,46.7812,46.8555,46.9688,47.1211,46.9727,47.4648,46.9961,47.2891,45.2891,46.1836,47.0195,46.9453,46.0547,47.3164,47.3320,45.4961,46.2422,47.1953,46.5117,46.9961,45.8320,45.9531,45.5469,45.9727,45.0391,44.8359,45.3164,44.6680,45.4297,45.8047,44.4141,45.3828,44.6758,43.9062
0.65008,27.164383,27.428082,28.03767,28.10959,28.77055,29.48973,30.08904,30.46575,31.54110,30.45205,31.84589,33.01712,34.16781,35.67466,36.9726,38.5925,40.1610,41.1918,42.8596,44.3801,45.7740,47.3664,48.3288,49.4897,50.3459,50.9623,50.2842,50.7431,49.6301,49.3288,48.7637,48.6096,47.2123,46.5993,45.4589,44.3699,44.1952,43.7089,43.3801,43.6027,44.2808,44.7055,45.1575,44.9349,45.2877,45.9110,46.3322,45.9555,47.0103,46.0000,45.4384,45.8904,46.1130,45.6164,46.1473,46.0411,44.9349,45.5445,45.7192,45.4658,46.1747,46.3390,46.1747,46.6610,46.0171,46.4075,46.0890,46.4692,46.2877,46.8938,46.3116,46.7740,46.8493,47.0205,47.0582,46.9897,47.4726,47.0308,47.2192,45.2569,46.1336,47.0582,46.9521,45.9692,47.2705,47.2945,45.4589,46.1849,47.1678,46.4521,47.0000,45.8253,45.9452,45.5616,45.9452,45.0651,44.8253,45.3870,44.6644,45.5240,45.7466,44.4041,45.4281,44.6541,43.9863
0.66520,27.163044,27.394928,27.97464,28.06522,28.72464,29.45290,30.10870,30.47464,31.52536,30.48188,31.76812,32.98551,34.11594,35.61594,36.9529,38.5145,40.1232,41.2065,42.7826,44.3841,45.6196,47.2935,48.3225,49.4348,50.2536,50.8514,50.2826,50.7283,49.6486,49.2464,48.6775,48.4384,47.2536,46.5688,45.3696,44.3623,44.2101,43.7174,43.3877,43.6123,44.1993,44.6703,45.1630,44.9529,45.2645,45.8478,46.2754,45.9167,46.9130,46.0435,45.4529,45.9275,46.1232,45.6486,46.1449,46.0000,44.8841,45.4891,45.7210,45.4819,46.1051,46.2029,46.0833,46.6232,46.0036,46.3986,46.0217,46.4312,46.2500,46.8333,46.2754,46.6993,46.8297,46.9891,47.0036,46.9239,47.3949,46.9710,47.1558,45.2355,46.1449,46.9601,46.9493,45.9420,47.2536,47.2717,45.5000,46.1739,47.1449,46.4312,46.9420,45.7971,45.9783,45.5906,45.9891,45.0833,44.8297,45.3587,44.7101,45.4783,45.6703,44.3804,45.3949,44.6377,43.9457
0.68032,27.157534,27.321918,27.90753,28.06507,28.68493,29.41438,30.13014,30.46233,31.52740,30.47945,31.76712,32.91096,34.07877,35.54452,36.8664,38.4589,40.0651,41.1336,42.7603,44.3151,45.5582,47.2911,48.2569,49.4041,50.2569,50.8527,50.2123,50.6233,49.5514,49.2671,48.6404,48.5308,47.2603,46.5582,45.2979,44.2774,44.1781,43.6952,43.3938,43.5890,44.2055,44.6233,45.1473,44.8596,45.2021,45.9007,46.2740,45.9041,46.9212,46.0034,45.4281,45.8733,46.0719,45.6062,46.1370,45.9692,44.8630,45.4863,45.6712,45.4760,46.1473,46.2123,46.0993,46.5685,45.9931,46.3116,46.0308,46.4486,46.2466,46.8870,46.2774,46.7123,46.8014,46.9486,47.0479,46.8801,47.4418,47.0137,47.1575,45.1884,46.1336,46.9418,46.8801,45.9452,47.1849,47.2671,45.5034,46.1644,47.1438,46.4178,46.9384,45.7295,45.9795,45.5205,45.9212,45.0205,44.8664,45.3664,44.6404,45.5308,45.6747,44.3767,45.3699,44.6952,43.9521
0.69544,27.125000,27.271429,27.89643,28.02143,28.70357,29.43214,30.09286,30.50357,31.56071,30.45714,31.72857,32.97500,34.12857,35.50714,36.8071,38.5000,40.0750,41.1714,42.7429,44.3571,45.6393,47.2750,48.2429,49.4214,50.2571,50.8143,50.2714,50.7036,49.6714,49.2821,48.6393,48.5536,47.2821,46.5393,45.3286,44.2929,44.1964,43.6857,43.3536,43.5357,44.1821,44.6286,45.1536,44.8214,45.2679,45.9000,46.2821,45.9071,46.9214,46.0179,45.3821,45.9000,46.0964,45.5786,46.0750,46.0000,44.8821,45.4893,45.6750,45.5321,46.1750,46.1964,46.0429,46.5893,45.9464,46.2893,46.0143,46.4536,46.2643,46.8321,46.2179,46.6893,46.8214,46.9214,47.0321,46.8821,47.4179,46.9679,47.1036,45.1571,46.1286,47.0036,46.9000,45.9500,47.2000,47.2571,45.5036,46.2036,47.1429,46.3964,46.9607,45.7214,45.9214,45.5786,45.9036,45.0393,44.8571,45.3571,44.6679,45.5107,45.7036,44.3393,45.3357,44.6714,43.8893
0.71055,27.090580,27.242754,27.91304,28.01812,28.71014,29.43116,30.17391,30.43116,31.52536,30.45290,31.76812,32.97102,34.06160,35.49275,36.8188,38.5181,40.0109,41.1268,42.7500,44.3478,45.6486,47.2536,48.2174,49.3007,50.2210,50.8623,50.2319,50.6377,49.5797,49.2826,48.5942,48.5072,47.2391,46.5797,45.3696,44.2971,44.2210,43.6377,43.3261,43.5725,44.1957,44.6703,45.1522,44.8442,45.2899,45.9203,46.2826,45.9601,46.9203,46.0145,45.4239,45.8986,46.1413,45.5942,46.1341,45.9855,44.9058,45.4964,45.6848,45.4601,46.1159,46.2536,46.1232,46.6377,46.0000,46.3370,46.0109,46.4746,46.3080,46.8768,46.2717,46.6848,46.8333,46.9239,47.0906,46.8949,47.3986,46.9855,47.1449,45.1159,46.1486,47.0181,46.9094,45.9565,47.2319,47.2609,45.4928,46.1667,47.1268,46.4638,47.0000,45.7246,45.9203,45.5109,45.9384,45.0399,44.8913,45.3297,44.6304,45.5181,45.7536,44.3877,45.3080,44.6993,43.9348
0.72567,27.097059,27.214706,27.90294,28.04412,28.69706,29.48235,30.18235,30.48824,31.54706,30.53529,31.77647,32.93824,33.99412,35.44706,36.8000,38.4912,40.1294,41.1882,42.7676,44.4118,45.5500,47.2971,48.1765,49.3941,50.2441,50.8412,50.2353,50.7500,49.6176,49.2706,48.6735,48.5353,47.2412,46.6235,45.3676,44.3735,44.2382,43.7412,43.4088,43.6118,44.2618,44.7353,45.1529,44.8265,45.2618,45.8794,46.2647,45.9471,46.9294,45.9882,45.4824,45.8735,46.1382,45.6088,46.0706,46.0176,44.9059,45.4794,45.6118,45.4971,46.1471,46.2000,46.0941,46.5765,45.9235,46.3676,45.9882,46.4088,46.2382,46.8471,46.2294,46.7088,46.8000,46.9294,47.0412,46.8824,47.4235,46.9706,47.0971,45.2118,46.1618,46.9294,46.8853,45.9912,47.2412,47.1765,45.5088,46.1824,47.1118,46.4676,46.9647,45.7500,45.9353,45.5882,45.9441,45.0353,44.8529,45.3735,44.6412,45.4735,45.6912,44.3559,45.3735,44.6765,43.9206
0.74079,27.078947,27.240131,27.90789,28.02961,28.66447,29.44079,30.09868,30.43092,31.43421,30.49671,31.75987,32.91776,33.94737,35.44408,36.8355,38.4803,40.0888,41.1217,42.8059,44.3914,45.5658,47.3125,48.2500,49.4079,50.2763,50.9112,50.2763,50.7072,49.6382,49.3289,48.6974,48.5362,47.2862,46.6316,45.3947,44.4046,44.2336,43.6776,43.3914,43.5625,44.1908,44.6645,45.1414,44.8520,45.2270,45.7961,46.2533,45.9671,46.8849,45.9572,45.3849,45.8355,46.0789,45.5724,46.0625,45.9605,44.9079,45.4605,45.5757,45.4539,46.1612,46.1645,46.0329,46.5658,45.9079,46.3289,45.9507,46.4013,46.2007,46.9013,46.2270,46.6875,46.7829,46.9441,47.0296,46.8651,47.4408,46.9539,47.1217,45.1842,46.0888,46.9507,46.8257,45.9704,47.2072,47.2204,45.4474,46.1842,47.1184,46.4770,46.9507,45.7138,45.9507,45.5658,45.8750,45.0724,44.8651,45.3618,44.6776,45.4474,45.6842,44.3750,45.4046,44.6809,43.9803
