Radius_[mm],Normalized_Integrated_Intensity,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105
0.16630,25.18750,27.14062,30.2969,33.9844,39.0312,45.7344,53.3594,59.5156,66.6562,68.2969,75.2188,82.0000,89.0938,96.4062,106.0156,119.4688,132.297,148.234,161.938,178.328,188.125,190.109,193.500,189.672,182.438,173.719,162.531,149.172,136.906,127.125,118.359,108.891,100.891,93.781,88.078,85.562,83.953,81.844,79.281,78.000,77.016,75.875,73.156,69.719,69.422,68.172,68.719,66.5469,66.7500,65.4688,63.7812,63.9688,63.8281,62.7344,62.9219,62.5938,61.4375,61.7188,62.0312,61.2344,62.3750,62.3906,61.8594,62.4219,61.1094,60.6719,60.1094,61.9375,60.4219,61.5938,60.4062,60.8281,61.2188,61.0156,61.4688,61.2188,61.6094,60.3906,60.1875,58.2500,58.6875,60.3281,59.6250,59.2188,60.3750,60.5469,56.9531,59.4688,60.4844,59.4062,59.7188,57.9062,56.7500,57.5312,58.3594,57.0625,56.4219,57.7031,56.1406,57.4844,58.0312,55.9844,57.2344,57.0156,55.0312
0.18142,25.17391,27.00000,30.3043,33.9565,39.0326,45.6630,53.2609,59.4457,66.6957,68.2935,75.0870,82.1196,89.3696,96.3261,106.2065,119.5543,132.391,148.413,162.120,178.424,188.261,189.967,193.728,189.522,182.674,174.043,162.652,149.261,136.957,127.239,118.511,109.217,101.250,94.043,88.489,85.793,84.163,81.935,79.446,78.359,77.228,75.946,73.239,69.804,69.565,68.424,68.696,66.5870,67.0435,65.5109,63.8261,63.9348,63.7717,62.7717,62.9348,62.6739,61.3587,61.7391,62.0761,61.3913,62.3478,62.3804,61.9783,62.4022,61.0109,60.8152,60.0978,61.9457,60.4674,61.7065,60.5217,60.8696,61.1957,61.0543,61.4348,61.1739,61.7065,60.4239,60.2826,58.4457,58.6630,60.3370,59.7717,59.3152,60.5000,60.6739,56.8913,59.4783,60.4022,59.5543,59.8587,57.9891,56.8696,57.5652,58.3696,57.2174,56.4239,57.8261,56.2391,57.6413,58.0435,56.0000,57.3043,57.2935,55.1087
0.19654,25.18421,26.98684,30.2895,33.9605,39.0395,45.8026,53.3553,59.4737,66.8947,68.5000,75.3289,82.2368,89.3553,96.5526,106.3947,119.5921,132.421,148.658,162.303,178.447,188.408,190.079,194.039,189.776,183.303,174.645,163.053,149.355,137.145,127.684,118.921,109.224,101.605,94.132,88.789,86.118,84.500,82.276,79.842,78.487,77.408,76.224,73.526,70.039,69.816,68.553,69.145,66.6447,67.0526,65.6447,64.0526,64.0921,63.7763,63.0132,63.0789,62.8553,61.5395,61.9079,62.2500,61.5395,62.5132,62.5395,62.1053,62.6184,61.1711,60.9605,60.3158,62.1184,60.6974,61.8026,60.7895,61.0132,61.4211,61.3026,61.7500,61.4605,61.9079,60.5789,60.5658,58.3816,58.7895,60.5263,60.0132,59.4737,60.7895,60.8816,57.0658,59.6316,60.7105,59.7105,59.8684,57.9868,57.0263,57.7368,58.6316,57.5789,56.7632,58.2632,56.5526,57.8947,58.4605,56.3684,57.6842,57.5263,55.5000
0.21165,25.23000,27.12000,30.4500,34.0900,39.3400,46.2300,53.6700,59.9100,67.3400,68.8100,75.7200,82.7000,89.5900,97.1200,106.7300,120.2700,132.820,149.140,162.820,179.090,188.970,190.590,194.520,190.100,183.820,175.060,163.650,150.050,137.730,128.310,119.480,109.810,102.180,94.830,89.380,86.570,84.970,82.540,80.350,78.880,77.850,76.720,73.870,70.370,70.140,68.910,69.180,66.9000,67.3600,65.9900,64.3700,64.2900,64.0800,63.0800,63.4300,63.0400,61.7000,62.0100,62.4200,61.7200,62.6800,62.7200,62.3100,62.8500,61.2800,61.1800,60.4900,62.3100,60.8200,62.0700,60.8300,61.1800,61.6500,61.3800,61.8100,61.6300,62.0800,60.7200,60.6900,58.5000,58.9700,60.6000,60.2500,59.6000,60.7800,60.9800,56.9900,59.9300,60.8400,59.9600,60.1300,58.2200,57.0900,57.8400,58.7000,57.7100,57.0000,58.4300,56.7900,58.1500,58.7000,56.5500,57.8800,57.8100,55.7200
0.22677,25.26042,27.27083,30.5417,34.2500,39.3854,46.2500,53.9062,60.2396,67.6875,69.2083,76.2396,83.1667,90.0521,97.5417,107.3229,121.1146,133.490,149.771,163.833,179.719,190.052,191.708,195.469,191.354,184.948,176.219,164.823,151.083,138.896,129.406,120.531,111.031,103.260,95.938,90.448,87.656,85.854,83.406,81.250,79.719,78.698,77.458,74.688,71.031,70.698,69.458,69.885,67.5625,67.8542,66.6146,64.8854,64.8125,64.5521,63.6250,63.7396,63.3542,62.0417,62.4583,62.8438,62.1458,63.0000,63.0625,62.6562,63.1458,61.5833,61.6458,60.8438,62.7396,61.1979,62.2812,61.2812,61.4896,61.8646,61.8333,62.0521,61.9271,62.4062,61.1979,61.0625,58.8021,59.2917,60.9479,60.5417,59.8854,61.1667,61.3333,57.3646,60.1771,61.2604,60.1458,60.3646,58.6458,57.3229,58.1042,59.0521,57.9792,57.2188,58.7604,57.0833,58.4062,58.9688,56.9688,58.2188,58.0104,55.8646
0.24189,25.28000,27.28000,30.6100,34.4200,39.5000,46.4100,54.0200,60.4200,67.9300,69.5400,76.5800,83.6100,90.6400,98.1900,108.1600,121.7400,134.240,150.830,164.640,180.580,190.780,192.440,196.380,192.500,185.840,177.340,165.970,152.240,140.110,130.510,121.640,112.210,104.490,97.130,91.500,88.440,86.890,84.170,81.980,80.620,79.570,78.190,75.380,71.760,71.300,70.100,70.450,68.0400,68.3600,66.9700,65.3800,65.2000,64.9600,63.9600,64.1900,63.8100,62.4000,62.8700,63.2500,62.4100,63.4600,63.4000,63.0800,63.5000,61.9200,61.9000,61.1900,63.1100,61.5200,62.7900,61.5500,61.7900,62.2200,62.1500,62.3200,62.2000,62.7000,61.5300,61.3200,58.9500,59.6400,61.1700,60.7800,60.1200,61.4400,61.6500,57.6900,60.4800,61.5600,60.4100,60.6200,58.7900,57.6100,58.4200,59.3200,58.1700,57.4600,58.9800,57.2600,58.6300,59.1000,56.9400,58.3800,58.3500,56.1600
0.25701,25.46296,27.43518,30.7685,34.4907,39.8333,46.7037,54.3148,60.7222,68.3056,69.9259,77.0185,84.2037,91.1667,98.7870,108.6852,122.5463,134.778,151.472,165.167,181.472,191.454,193.352,197.139,193.315,186.907,178.213,166.880,153.028,140.963,131.509,122.620,113.083,105.500,97.954,92.333,89.343,87.741,84.880,82.750,81.306,80.194,78.824,76.000,72.315,71.796,70.463,70.898,68.3241,68.6574,67.2593,65.5741,65.3611,65.2130,64.2037,64.3611,64.0093,62.6204,63.1204,63.4352,62.7500,63.5648,63.6111,63.3056,63.7222,62.1667,62.1944,61.3981,63.3241,61.8148,63.0000,61.7407,62.0463,62.5000,62.3241,62.5185,62.4722,63.0093,61.6389,61.5556,59.2407,59.9167,61.4537,61.0648,60.3611,61.7037,61.9537,57.9444,60.5278,61.7500,60.6296,60.8148,59.1111,57.7685,58.6389,59.6296,58.2407,57.6389,59.0926,57.4074,58.7685,59.2037,57.2222,58.5093,58.3796,56.1574
0.27213,25.62500,27.51923,30.8654,34.7596,40.0385,47.0481,54.5865,61.0865,68.8077,70.3365,77.5481,84.8269,91.9712,99.6346,109.7404,123.5096,136.308,152.558,166.538,182.673,192.933,194.846,198.750,194.625,188.250,179.567,168.010,154.519,142.183,132.933,123.702,114.279,106.538,99.173,93.567,90.365,88.558,85.962,83.606,82.192,81.087,79.654,76.894,72.962,72.500,71.173,71.481,68.9327,69.2115,67.8365,66.0288,65.8269,65.5673,64.5096,64.7404,64.3269,62.9904,63.3365,63.7692,63.0000,64.0481,64.0481,63.5385,64.0577,62.3750,62.3846,61.6923,63.6923,62.0673,63.2115,62.0673,62.2981,62.7308,62.6731,62.9038,62.8462,63.2115,61.8558,61.7019,59.5577,60.0288,61.7115,61.2981,60.6538,61.8558,62.2019,58.0385,60.8077,61.9712,60.8462,61.0577,59.2308,58.0769,58.9615,59.8558,58.3558,57.6923,59.0577,57.5000,58.8558,59.2308,57.2981,58.5865,58.4712,56.3269
0.28725,25.50000,27.44595,30.7838,34.7297,40.0000,47.0068,54.6351,61.1351,68.6554,70.3108,77.5811,84.7297,92.1622,99.6081,109.8851,123.7432,136.622,153.061,166.980,183.041,193.311,195.081,199.068,195.061,188.412,179.716,168.297,154.770,142.426,133.054,124.007,114.419,106.662,99.338,93.682,90.432,88.736,86.074,83.642,82.176,81.155,79.655,76.831,72.980,72.432,71.128,71.297,68.7568,69.0676,67.6013,65.9392,65.7162,65.5405,64.5203,64.5405,64.3176,62.8243,63.2973,63.6554,62.9865,63.9865,63.9662,63.5203,63.9459,62.4527,62.3243,61.6419,63.4730,62.0676,63.1081,61.9730,62.2703,62.6622,62.4932,62.8851,62.6622,63.2635,61.8649,61.5878,59.5541,60.0135,61.6622,61.2297,60.6486,61.9054,62.0811,57.9122,60.8041,61.8446,60.7230,60.9662,59.1622,57.9324,58.7027,59.6216,58.1486,57.5608,58.8919,57.2432,58.6216,58.9595,57.1622,58.4324,58.2365,56.0405
0.30236,25.52419,27.46774,30.8387,34.7016,40.0806,47.1048,54.8629,61.3790,68.8790,70.5968,77.8952,85.0403,92.5323,100.1048,110.4839,124.3710,137.024,153.581,167.621,183.492,193.847,195.661,199.081,195.492,188.556,180.073,168.589,154.984,142.984,132.879,124.097,114.532,106.758,99.476,93.589,90.274,88.540,86.145,83.637,82.008,81.145,79.629,76.806,72.984,72.419,71.056,71.323,68.8226,69.0564,67.4032,65.8952,65.7177,65.4355,64.4597,64.4436,64.2419,62.8226,63.3790,63.6290,62.8306,63.8548,63.8145,63.3468,63.8468,62.3629,62.3629,61.3871,63.3468,61.9919,63.1048,61.9436,62.1694,62.5726,62.4516,62.6936,62.6532,63.1048,61.6774,61.5806,59.4355,60.0161,61.6371,61.1694,60.5242,61.9436,62.0081,57.9597,60.7500,61.8145,60.5887,60.8710,59.0564,58.0242,58.7016,59.6371,58.0726,57.4436,58.8306,57.1210,58.5887,58.9919,57.1210,58.3548,58.1452,55.9677
0.31748,25.50000,27.58333,30.9470,34.7727,40.1212,47.1818,54.9621,61.3182,69.0379,70.5985,77.8182,85.1061,92.4015,99.9621,110.4621,124.1894,136.636,153.295,167.432,183.273,193.530,195.227,198.720,195.288,188.053,179.614,168.182,154.629,142.424,132.606,123.689,114.189,106.220,98.992,93.144,89.864,87.992,85.750,83.371,81.735,80.803,79.341,76.455,72.780,72.235,70.735,71.098,68.6591,68.7424,67.2652,65.5606,65.5152,65.2197,64.2121,64.3106,64.0682,62.6515,63.1212,63.3788,62.6742,63.6136,63.7197,63.2045,63.6364,62.1667,62.1667,61.4091,63.1667,61.8485,62.9015,61.7652,62.1061,62.5076,62.3106,62.4848,62.4545,62.9242,61.6136,61.2955,59.3864,59.8485,61.4545,60.9545,60.3864,61.7273,61.8939,57.8939,60.5000,61.6136,60.4470,60.7121,59.0227,57.8409,58.5606,59.4621,57.9848,57.2803,58.6894,56.9848,58.4167,58.7045,56.9167,58.2576,57.9242,56.0076
0.33260,25.45588,27.52941,30.9559,34.7132,39.9412,46.9632,54.8088,61.2426,68.9118,70.4118,77.7206,84.9118,92.1103,99.7426,110.0294,123.8162,136.316,152.993,166.912,182.860,193.066,194.853,198.471,194.985,187.662,179.184,167.772,154.360,142.228,132.118,123.096,113.662,105.750,98.566,92.559,89.368,87.537,85.353,82.963,81.301,80.507,78.963,76.235,72.537,71.985,70.515,70.934,68.4632,68.6397,67.0662,65.4632,65.3529,65.0515,64.1029,64.1691,63.7721,62.4559,62.8750,63.1397,62.3897,63.4632,63.4926,62.9853,63.5000,62.0809,61.9853,61.1397,63.0147,61.6544,62.7353,61.4926,61.8382,62.3015,62.1397,62.3382,62.3015,62.7132,61.3162,61.2574,59.2794,59.6985,61.2721,60.8162,60.2353,61.5956,61.7279,57.7647,60.4044,61.4412,60.4706,60.6176,58.8824,57.7574,58.3824,59.3529,57.6912,57.1103,58.4412,56.8015,58.2059,58.4485,56.8088,58.1029,57.7574,55.7279
0.34772,25.42568,27.40541,30.7432,34.5203,39.7162,46.7500,54.4189,60.8649,68.4662,70.0203,77.3513,84.4662,91.6149,99.2162,109.4257,122.9932,135.453,152.000,165.872,181.878,192.304,193.899,197.716,193.777,186.845,178.432,166.784,153.365,141.128,131.209,122.291,112.709,104.878,97.655,91.541,88.601,86.858,84.709,82.257,80.770,79.858,78.419,75.696,71.845,71.419,70.149,70.608,68.1959,68.2635,66.8851,65.2230,65.0473,64.7230,63.8784,63.9595,63.5946,62.2365,62.6216,62.9392,62.2230,63.2905,63.2500,62.8041,63.2297,61.8514,61.7095,60.9459,62.7973,61.3514,62.5203,61.2973,61.6149,62.0676,61.8919,62.1689,62.1014,62.4865,61.2432,61.0068,59.0473,59.4932,61.1149,60.6419,59.9459,61.3716,61.4324,57.6081,60.1892,61.2365,60.1689,60.3716,58.6216,57.4797,58.2297,59.1081,57.5068,56.8514,58.2095,56.6486,57.9865,58.4257,56.5473,57.8716,57.5135,55.5068
0.36284,25.31707,27.22561,30.6463,34.3598,39.5915,46.5061,54.0854,60.5610,68.1037,69.6524,76.8049,83.8415,90.8719,98.3841,108.4390,121.9085,134.317,150.982,164.695,180.982,191.128,192.982,196.677,192.884,185.982,177.305,165.866,152.366,140.018,130.262,121.341,111.738,104.073,96.659,90.805,87.860,86.098,83.939,81.561,80.037,79.183,77.762,75.006,71.287,70.939,69.701,70.183,67.8171,67.9695,66.4939,64.8963,64.7317,64.4695,63.4573,63.7256,63.3354,61.9756,62.3232,62.6890,61.9695,62.9695,63.0061,62.4756,63.0061,61.5427,61.5244,60.6890,62.5488,61.1707,62.3415,61.0671,61.3720,61.8659,61.6768,61.9451,61.9390,62.2317,60.9512,60.8841,58.7805,59.3720,60.9390,60.5061,59.8476,61.2622,61.3720,57.3293,60.0427,61.0366,59.9390,60.1768,58.4390,57.2561,58.0915,58.9756,57.3720,56.7805,58.1646,56.4939,57.8476,58.1463,56.4390,57.7012,57.4390,55.3659
0.37795,25.19737,27.15789,30.4737,34.1645,39.4342,46.1645,53.6974,60.0789,67.5987,69.1184,76.1316,83.0592,90.3158,97.5658,107.5592,120.9474,133.566,149.928,163.625,179.750,190.033,191.882,195.546,191.737,184.816,176.099,164.750,151.349,139.039,129.072,120.533,110.875,103.033,95.763,89.888,87.020,85.237,83.171,80.796,79.447,78.513,77.092,74.474,70.882,70.434,69.270,69.691,67.4079,67.5461,66.1645,64.5526,64.4737,64.1645,63.2697,63.4342,63.1513,61.7368,62.1842,62.4934,61.8355,62.7632,62.7763,62.3026,62.8816,61.3026,61.2895,60.5461,62.3224,60.9737,62.1316,60.9079,61.1513,61.6184,61.4539,61.7961,61.6908,62.0789,60.7303,60.6842,58.6382,59.1645,60.7566,60.3289,59.6382,60.9934,61.1711,57.2434,59.8553,60.8947,59.8421,60.0329,58.4211,57.1776,57.9671,58.8026,57.4145,56.7632,58.2039,56.4803,57.8224,58.2566,56.2829,57.6118,57.4276,55.3026
0.39307,25.18293,27.06098,30.4085,33.9939,39.2683,45.9146,53.5244,59.9024,67.2622,68.7805,75.8293,82.7500,89.8232,97.1159,107.1646,120.3963,132.921,149.244,163.012,179.390,189.598,191.390,195.018,191.256,184.256,175.732,164.366,151.024,138.640,128.732,119.909,110.494,102.567,95.293,89.463,86.402,84.878,82.726,80.476,79.073,78.183,76.848,74.171,70.573,70.183,69.012,69.537,67.2073,67.4146,65.9695,64.4024,64.3293,64.0488,63.0305,63.3415,62.9024,61.5915,61.9878,62.2744,61.6585,62.6402,62.6890,62.1951,62.6829,61.2500,61.2134,60.5122,62.2378,60.8110,61.9268,60.7805,61.0366,61.5061,61.3232,61.6829,61.5488,62.0427,60.6037,60.6037,58.4878,59.0610,60.6220,60.2378,59.5549,60.9756,60.9878,57.0366,59.7500,60.7988,59.7561,59.9573,58.2561,57.1220,57.9146,58.6768,57.3841,56.6768,58.0549,56.3659,57.7195,58.1463,56.2073,57.5976,57.4573,55.2866
0.40819,25.14444,27.03333,30.4444,34.0889,39.2944,45.9056,53.4833,59.8222,67.2556,68.7278,75.6889,82.5667,89.6333,97.0000,107.0889,120.2556,132.739,149.272,163.044,179.328,189.428,191.339,194.861,191.122,184.322,175.639,164.189,150.933,138.606,128.661,119.917,110.350,102.622,95.206,89.406,86.400,84.811,82.672,80.356,78.850,78.044,76.733,74.033,70.522,70.089,68.972,69.406,67.1167,67.4056,66.0000,64.3833,64.3611,64.0889,63.1167,63.3389,63.0111,61.6111,62.0056,62.2556,61.6222,62.6667,62.5944,62.1778,62.7278,61.2333,61.1556,60.4944,62.2389,60.7944,61.9500,60.8056,61.0611,61.5500,61.4278,61.6889,61.4667,61.9889,60.6889,60.5833,58.5389,58.9667,60.5611,60.1722,59.5111,60.9222,61.0056,57.0778,59.7667,60.8389,59.7444,59.9389,58.1944,57.1278,57.7667,58.7056,57.3278,56.5833,58.0611,56.3889,57.7278,58.1833,56.2389,57.5167,57.4722,55.2500
0.42331,25.17553,27.06915,30.4309,34.0638,39.2553,45.9521,53.5904,59.8617,67.1809,68.6596,75.6064,82.4894,89.5585,96.8830,107.0691,120.1968,132.516,149.197,163.005,179.441,189.378,191.388,194.702,191.457,184.043,175.660,164.319,151.048,138.707,128.867,119.862,110.495,102.649,95.277,89.489,86.505,84.941,82.777,80.415,78.931,78.090,76.761,74.016,70.644,70.170,68.968,69.431,67.2128,67.4468,65.9202,64.3883,64.3883,64.0798,63.0319,63.2713,62.9894,61.6383,62.0532,62.2713,61.6330,62.7021,62.6968,62.2287,62.6968,61.3404,61.2021,60.6170,62.2606,60.8989,62.0000,60.8245,61.0532,61.5585,61.4149,61.6702,61.5745,62.0532,60.6543,60.5691,58.3191,59.0000,60.6809,60.1862,59.5585,61.0000,61.0213,56.9628,59.7926,60.8457,59.7500,60.0000,58.1862,57.0160,57.8138,58.7447,57.3138,56.6543,58.0266,56.3298,57.7819,58.2128,56.2606,57.5851,57.4468,55.2340
0.43843,25.15341,27.13636,30.3920,34.0739,39.3409,46.1307,53.6705,59.9489,67.4773,68.8523,75.8807,82.6818,89.7955,97.0568,107.2045,120.4773,132.801,149.460,163.295,179.597,189.733,191.631,195.091,191.676,184.432,175.881,164.375,151.176,139.017,129.000,119.966,110.494,102.841,95.489,89.619,86.585,85.062,82.830,80.523,79.034,78.182,76.858,74.125,70.795,70.148,69.040,69.483,67.2614,67.5114,66.0170,64.4148,64.4091,64.0966,63.0455,63.3352,63.0455,61.6648,62.0682,62.3636,61.7216,62.7500,62.6705,62.2500,62.6875,61.2386,61.3011,60.5511,62.3182,60.9091,62.0000,60.9432,61.1989,61.5114,61.3920,61.7045,61.5966,62.0284,60.7727,60.6818,58.3864,59.0625,60.6193,60.1250,59.5455,60.9602,61.1420,57.0852,59.8409,60.8693,59.7102,59.9602,58.2443,57.0170,57.7784,58.7557,57.4318,56.6818,58.0398,56.4432,57.7841,58.2557,56.3011,57.6023,57.4773,55.2159
0.45354,25.20745,27.10638,30.4681,34.1489,39.3191,46.1543,53.7394,59.9255,67.5160,68.8351,75.9415,82.8298,89.6809,97.1383,107.1968,120.5426,132.644,149.404,163.388,179.585,189.745,191.771,195.213,191.910,184.548,176.170,164.745,151.181,139.021,129.138,120.202,110.633,103.037,95.543,89.755,86.691,85.000,82.840,80.644,79.181,78.293,76.856,74.277,70.867,70.266,69.090,69.633,67.2128,67.5904,66.1330,64.5319,64.4947,64.0479,63.2234,63.3670,63.0638,61.7447,62.0957,62.4681,61.7979,62.7660,62.7660,62.2766,62.7926,61.1968,61.2766,60.5585,62.3138,60.9840,62.1649,60.9149,61.1755,61.6011,61.4574,61.7447,61.6064,62.1543,60.7713,60.6436,58.5000,59.0213,60.7287,60.1702,59.5213,60.9521,61.1011,57.1064,59.7553,60.8617,59.7819,60.0319,58.2606,57.0851,57.8404,58.7553,57.3670,56.7287,58.0585,56.4043,57.7926,58.1755,56.2713,57.5904,57.4255,55.3191
0.46866,25.15094,27.03773,30.3066,34.0425,39.3160,46.0377,53.5849,59.8632,67.3302,68.7123,75.7736,82.5189,89.6274,96.9481,106.8726,120.2123,132.368,149.061,163.019,179.358,189.547,191.472,195.184,191.722,184.580,175.882,164.547,151.099,138.962,129.028,120.132,110.571,102.882,95.429,89.538,86.533,84.858,82.769,80.656,79.142,78.292,76.807,74.170,70.726,70.330,69.075,69.575,67.1698,67.5142,66.0802,64.4717,64.5236,64.1226,63.2028,63.3632,62.9717,61.7783,62.0991,62.4057,61.7358,62.7217,62.7406,62.2783,62.7736,61.1745,61.2925,60.5189,62.3962,60.9245,62.0660,60.8208,61.1415,61.6038,61.4575,61.7028,61.6698,62.0708,60.7358,60.6887,58.4009,58.9528,60.6415,60.1745,59.5519,60.9104,61.1038,57.0566,59.8019,60.8538,59.7406,60.0236,58.1981,57.1085,57.7783,58.7311,57.2217,56.6557,58.0189,56.3585,57.7358,58.2170,56.3443,57.5755,57.3585,55.3113
0.48378,25.13500,27.06000,30.2650,33.9950,39.1400,45.9100,53.4150,59.6800,67.2000,68.5650,75.6350,82.4000,89.5050,96.8100,106.7950,120.0200,132.400,148.880,162.995,179.255,189.410,191.385,194.975,191.580,184.495,175.905,164.545,151.000,138.995,129.100,120.200,110.655,102.870,95.510,89.530,86.570,84.950,82.850,80.505,79.225,78.245,76.755,74.140,70.690,70.345,69.070,69.540,67.1900,67.5850,65.9900,64.3500,64.4350,64.1250,63.1850,63.3450,62.9750,61.6800,62.1050,62.4200,61.6700,62.7550,62.7400,62.2650,62.7500,61.2700,61.2250,60.5200,62.2450,60.9300,62.0150,60.8550,61.1300,61.5550,61.4650,61.6850,61.5550,62.0800,60.6950,60.6450,58.3950,59.0050,60.7050,60.0900,59.5950,60.8900,61.0700,57.0250,59.6700,60.8500,59.7750,60.0050,58.2050,57.1450,57.8200,58.7550,57.3150,56.6700,58.0000,56.5050,57.7750,58.2700,56.3350,57.6550,57.3750,55.2800
0.49890,25.13208,27.00943,30.2406,33.9340,39.0896,45.7783,53.2925,59.5802,67.0377,68.4292,75.3632,82.2972,89.3679,96.5755,106.5660,119.7076,132.179,148.552,162.509,178.844,189.118,190.958,194.736,191.274,184.146,175.396,164.269,150.863,138.722,128.882,120.014,110.434,102.712,95.340,89.401,86.406,84.821,82.708,80.283,79.160,78.226,76.731,74.099,70.703,70.297,69.085,69.486,67.2830,67.5566,66.0094,64.3349,64.4387,64.1604,63.2406,63.2783,62.9858,61.7075,62.0755,62.3726,61.6745,62.7075,62.7264,62.2217,62.7123,61.2406,61.1604,60.5047,62.2736,60.8255,61.9717,60.8160,61.0708,61.5896,61.3491,61.7406,61.5472,62.0472,60.6604,60.6887,58.4481,58.9670,60.6179,60.0566,59.5425,60.8255,61.0708,56.9104,59.6934,60.7736,59.7217,60.0896,58.2028,57.0755,57.7736,58.6792,57.2830,56.6462,57.9009,56.4528,57.7547,58.2594,56.2217,57.5943,57.3679,55.2925
0.51402,25.23039,27.07843,30.3824,33.9559,39.1373,45.8382,53.2696,59.4951,67.0392,68.4510,75.3824,82.2647,89.3137,96.4951,106.4657,119.7206,132.270,148.392,162.412,179.015,188.882,190.912,194.583,191.377,184.098,175.441,164.294,151.069,138.627,128.750,120.000,110.564,102.755,95.422,89.368,86.353,84.701,82.711,80.363,79.137,78.250,76.725,74.206,70.672,70.275,69.162,69.613,67.2304,67.5588,65.9657,64.3333,64.4853,64.1863,63.1569,63.3480,63.0000,61.7206,62.0245,62.3922,61.6127,62.7500,62.7745,62.1961,62.6814,61.2255,61.1863,60.5392,62.2108,60.8676,62.0049,60.7990,61.1029,61.5343,61.3824,61.7647,61.5098,61.9951,60.6176,60.6324,58.5539,58.9510,60.5931,60.0784,59.4608,60.8676,61.0343,57.0098,59.6373,60.7304,59.8529,60.0735,58.1029,57.1127,57.7941,58.6618,57.2745,56.6422,57.9559,56.4755,57.7500,58.2696,56.2843,57.5980,57.4363,55.2843
0.52914,25.18750,27.12500,30.3750,33.9509,39.0804,45.8259,53.2723,59.5179,67.0134,68.3973,75.3973,82.2679,89.4152,96.4688,106.5268,119.7366,132.348,148.536,162.643,179.129,189.040,191.071,194.853,191.496,184.286,175.567,164.317,151.121,138.612,128.924,120.076,110.598,102.817,95.420,89.442,86.375,84.701,82.714,80.339,79.152,78.254,76.746,74.170,70.862,70.415,69.129,69.513,67.2455,67.6295,65.9375,64.3304,64.4509,64.2009,63.1696,63.3571,63.0089,61.7143,62.0312,62.4152,61.6696,62.7634,62.8036,62.1518,62.7143,61.2500,61.1652,60.4732,62.2545,60.8170,62.0446,60.8259,61.1071,61.5714,61.4018,61.7812,61.5982,62.0179,60.6250,60.6429,58.5491,58.9955,60.5670,60.1429,59.4911,60.8527,61.0670,57.0536,59.6473,60.6652,59.7946,60.0982,58.1116,57.1116,57.7902,58.6562,57.2679,56.6161,57.8929,56.4375,57.6875,58.3170,56.2991,57.4911,57.3304,55.2500
0.54425,25.15476,27.02778,30.3056,34.0079,39.0079,45.7460,53.2222,59.4802,67.0238,68.4167,75.4246,82.2143,89.3690,96.4841,106.5159,119.6984,132.222,148.417,162.520,179.071,188.952,191.056,194.631,191.377,184.139,175.579,164.171,150.940,138.595,128.706,119.984,110.556,102.734,95.298,89.389,86.226,84.599,82.651,80.278,79.075,78.246,76.702,74.103,70.794,70.270,69.119,69.492,67.3214,67.6667,66.0198,64.4484,64.5357,64.1944,63.1706,63.3452,62.9563,61.6111,62.0119,62.3730,61.6865,62.7460,62.7222,62.1627,62.6984,61.2619,61.2063,60.4802,62.2659,60.8611,62.0079,60.8294,61.0437,61.5794,61.3452,61.6825,61.5556,62.0357,60.6746,60.5556,58.5119,58.9484,60.6230,60.1230,59.4802,60.8730,61.0238,57.0794,59.6310,60.7341,59.8452,60.0000,58.1746,57.1587,57.8095,58.6746,57.2381,56.5794,57.9405,56.4246,57.6944,58.2222,56.3214,57.5357,57.3214,55.2738
